sr_no,state,ida,mp_name,mp_key,constituency,work_raw,work_id,work_category,work_description,recommended_date,recommended_amount,sanction_date,sr_no_san,work_raw_san,sanction_date_san,sanction_amount,work_status,sr_no_comp,work_raw_comp,completion_date,amount_disbursed,completion_status,expenditure_amount,expenditure_date,vendor_name,vendor_key,expenditure_transaction_count,payment_status,allocated_amount,allocation_state,allocation_constituency,calamity_count,calamity_consent_amount,calamity_types,effective_sanction_amount,recommendation_to_sanction_days,sanction_to_expenditure_days,project_duration_days,utilization_pct,cost_overrun_amount,cost_deviation_pct,remaining_sanction_amount,allocation_utilization_pct,effectively_completed,mp_total_projects,mp_total_sanction_amount,mp_total_expenditure_amount,mp_utilization_pct,category_median_sanction,cost_vs_category_median_pct,vendor_project_count,vendor_total_payment,vendor_average_payment,vendor_mp_count,vendor_state_count,vendor_payment_share_pct,flag_unusual_expenditure,flag_cost_overrun,flag_extreme_cost_overrun,flag_delayed_project,flag_suspicious_vendor,flag_multiple_payments,flag_duplicate_payment,flag_duplicate_beneficiary,flag_geographic_inconsistency,flag_transaction_outlier,anomaly_count,rule_score,ml_anomaly_score,risk_score,risk_category,risk_signal_strength,anomaly_type,explanation
3997,Maharashtra,Dharashiv(DISTRICT COLLECTOR OSMANABAD_IDA),Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OMPRAKASH BHUPALSINH ALIAS PAWAN RAJENIMBALKAR,OSMANABAD,"WS/MP673/2025-2026/143160-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP673/2025,Normal/Others,Construction of road in public space from Canal Road to Barate Vasti,2024-09-24,500000.0,2025-04-16,5043,WS/MP673/2025-2026/145399-Installing tube-wells and borewells,2025-10-06,299674.0,Physical Inspection,19049,"WS/MP673/2025-2026/176580-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-12-04,697913.0,Completed,,,,,,,184758519.11,Maharashtra,OSMANABAD,,,,299674.0,204.0,,436.0,,,,,0.16219766289725593,1,4,1599674.0,1978374.0,123.67357349059871,600000.0,-50.05433333333333,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,13.36151494128325,8.02,Low,0.0,None,No material anomaly signal detected.
,Maharashtra,Dharashiv(DISTRICT COLLECTOR OSMANABAD_IDA),Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OMPRAKASH BHUPALSINH ALIAS PAWAN RAJENIMBALKAR,OSMANABAD,,WS/MP673/2026,Normal/Others,Development of public parks Lahuji Salve Chowk,2024-10-05,,,5196,WS/MP673/2026-2027/145737-Development of public parks,2026-08-03,750000.0,Sanction,,,,,,1978374.0,2026-08-25,CHAIRMAN MAHALAXMI MAJUR SAHKARI SANSTHA LTD WANEWADI TAL BARSHI,CHAIRMAN MAHALAXMI MAJUR SAHKARI SANSTHA LTD WANEWADI TAL BARSHI,3.0,Payment In-Progress,184758519.11,Maharashtra,OSMANABAD,,,,750000.0,,,,263.7832,1228374.0,163.7832,-1228374.0,0.4059352735737567,0,4,1599674.0,1978374.0,123.67357349059871,600000.0,25.0,1,1978374.0,1978374.0,1,1,100.0,0,1,0,0,0,1,0,0,0,0,2,8,22.093856231666702,16.46,Low,8.1,None,expenditure exceeds effective sanctioned amount
4476,Maharashtra,JALNA(DISTRICT COLLECTOR JALNA_IDA),Sanjay Haribhau Jadhav,SANJAY HARIBHAU JADHAV,PARBHANI,"WS/MP681/2024-2025/144067-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP681/2024,Normal/Others,"construction of cc road wakadi, tal.Mantha.",2024-10-03,500000.0,2025-01-07,4996,"WS/MP681/2024-2025/145252-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-01-15,999154.0,Sanction,13199,"WS/MP681/2024-2025/163047-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-08-18,997697.0,Completed,,,,,,,147000000.0,Maharashtra,PARBHANI,,,,999154.0,96.0,,319.0,,,,,0.6796965986394558,1,2,1699154.0,0.0,0.0,600000.0,66.52566666666667,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.833855829620055,1.7,Low,0.0,None,No material anomaly signal detected.
4477,Maharashtra,JALNA(DISTRICT COLLECTOR JALNA_IDA),Sanjay Haribhau Jadhav,SANJAY HARIBHAU JADHAV,PARBHANI,"WS/MP681/2025-2026/144068-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP681/2025,Normal/Others,"construction of cc road at nansi, tal.Mantha.",2024-10-03,700000.0,2025-10-15,4406,"WS/MP681/2025-2026/144068-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-10-15,700000.0,Vendor Identification,,,,,,,,,,,,147000000.0,Maharashtra,PARBHANI,,,,700000.0,377.0,,,,,,,0.4761904761904762,0,2,1699154.0,0.0,0.0,600000.0,16.666666666666664,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5.594216529322642,3.36,Low,0.0,None,No material anomaly signal detected.
4154,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Shrirang Appa Barne,SHRIRANG APPA BARNE,MAVAL,"WS/MP685/2024-2025/143370- Providing sports equipment, except consumable items",WS/MP685/2024,Normal/Others,Installing Open Jim At Near SB Patil School Ravet Pcmc,2024-09-25,996010.0,2025-03-31,4087,"WS/MP685/2024-2025/143370- Providing sports equipment, except consumable items",2025-03-31,996010.0,Physical Inspection,5329,"WS/MP685/2024-2025/143365- Providing sports equipment, except consumable items",2025-04-07,995777.0,Completed,,,,,,,147000000.0,Maharashtra,MAVAL,,,,996010.0,187.0,,194.0,,,,,0.6775578231292517,1,2,1992236.0,0.0,0.0,600000.0,66.00166666666667,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7.962680694316816,4.78,Low,0.0,None,No material anomaly signal detected.
4155,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Shrirang Appa Barne,SHRIRANG APPA BARNE,MAVAL,"WS/MP685/2025-2026/143374- Providing sports equipment, except consumable items",WS/MP685/2025,Normal/Others,Installing Open Jim At Bophkhel Near Armi Public School,2024-09-25,996226.0,2025-04-07,4088,"WS/MP685/2025-2026/143374- Providing sports equipment, except consumable items",2025-04-07,996226.0,Physical Inspection,21445,"WS/MP685/2025-2026/171729-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-02-27,499000.0,Completed,,,,,,,147000000.0,Maharashtra,MAVAL,,,,996226.0,194.0,,520.0,,,,,0.6777047619047619,1,2,1992236.0,0.0,0.0,600000.0,66.03766666666667,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1.2467365839569446,0.75,Low,0.0,None,No material anomaly signal detected.
2400,Maharashtra,JALGAON(DISTRICT COLLECTOR JALGAON_IDA),Smt Raksha Nikhil Khadse,SMT RAKSHA NIKHIL KHADSE,RAVER,WS/MP691/2024-2025/140096-Fitting of Sitting RCC Benches in Public Places,WS/MP691/2024,Normal/Others,Mauje Bodwad Bodwad District Seating Arrangment at various places for inner city citizens in Jalgaon.,2024-09-09,2999928.0,2024-09-09,2368,WS/MP691/2024-2025/140096-Fitting of Sitting RCC Benches in Public Places,2024-09-09,2999928.0,Physical Inspection,31,WS/MP691/2024-2025/140096-Fitting of Sitting RCC Benches in Public Places,2024-09-11,2974718.0,Completed,,,,,,,153112586.11,Maharashtra,RAVER,,,,2999928.0,0.0,,2.0,,,,,1.959295493738689,1,1,2999928.0,0.0,0.0,600000.0,399.988,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,32.668883562963174,19.6,Low,12.0,None,No material anomaly signal detected.
,Puducherry,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Vaithilingam Ve,VAITHILINGAM VE,Puducherry,,WS/MP710/2024,Normal/Others,"“Raising and Improvements to the Chalakkara Punnol road, Chalakkara, Mahe, Puducherry”",2024-10-08,,,5491,"WS/MP710/2024-2025/146369-Construction of roads, link roads, pathways or any other road with or without drainage system",2024-11-11,3000000.0,Physical Inspection,20665,"WS/MP710/2024-2025/152564-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-12-04,139304.0,Completed,,,,,,,209368972.11,Puducherry,Puducherry,,,,3000000.0,,,422.0,,,,,1.4328770733152547,1,3,7600000.0,5732781.0,75.43132894736843,600000.0,400.0,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,33.36223791474549,20.02,Low,12.5,None,No material anomaly signal detected.
,Puducherry,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Vaithilingam Ve,VAITHILINGAM VE,Puducherry,,WS/MP710/2025,Normal/Others,"Formation of road near Pandivayal and Improvements to the branch roads, Pandakkal, Mahe, Puducherry.",2024-10-29,,,7531,"WS/MP710/2025-2026/149937-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-01-05,3000000.0,Work partially Completed,16199,"WS/MP710/2025-2026/149820-Construction of roads, link roads, pathways or any other road with or without drainage system",2025-09-23,845883.0,Completed,1229867.0,2026-08-25,Anbarasan G,ANBARASAN G,1.0,Payment In-Progress,209368972.11,Puducherry,Puducherry,,,,3000000.0,,,329.0,40.99556666666667,-1770133.0,-59.00443333333333,1770133.0,1.4328770733152547,1,3,7600000.0,5732781.0,75.43132894736843,600000.0,400.0,1,1229867.0,1229867.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,57.4392227638347,34.46,Medium,30.6,None,No material anomaly signal detected.
,Puducherry,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),Vaithilingam Ve,VAITHILINGAM VE,Puducherry,,WS/MP710/2026,Normal/Others,"Improvements to the internal roads at Easwaran Nagar, Vinayagampet, Mannadipet Commune, Puducherry.",2024-10-29,,,7402,"WS/MP710/2026-2027/149788-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-05-21,1600000.0,Time Estimation,,,,,,4502914.0,2026-08-18,M SENTHILKUMAR,M SENTHILKUMAR,4.0,Payment In-Progress,209368972.11,Puducherry,Puducherry,,,,1600000.0,,,,281.432125,2902914.0,181.432125,-2902914.0,0.7642011057681358,0,3,7600000.0,5732781.0,75.43132894736843,600000.0,166.66666666666669,1,4502914.0,4502914.0,1,1,100.0,0,1,0,0,0,1,0,0,0,0,2,8,55.49657971616326,36.5,Medium,33.1,None,expenditure exceeds effective sanctioned amount
3788,Punjab,MANSA(DEPUTY COMMISSIONER MANSA_IDA),Smt Harsimrat Kaur Badal,SMT HARSIMRAT KAUR BADAL,BHATINDA,WS/MP716/2024-2025/142670-Installing community drinking water plants,WS/MP716/2024,Normal/Others,Installing Submersible Motor in Makhan Singh s/o Shankar Singh Street,2024-09-23,65000.0,2024-11-22,3308,WS/MP716/2024-2025/141811-Purchase of mobile water tankers,2025-01-01,400000.0,Physical Inspection,7399,WS/MP716/2024-2025/141308-Construction of bus-sheds or bus-stops,2026-02-24,250000.0,Completed,150000.0,2026-08-26,National Sports and Games,NATIONAL SPORTS AND GAMES,1.0,Payment In-Progress,159775982.39,Punjab,BHATINDA,,,,400000.0,60.0,642.0,519.0,37.5,-250000.0,-62.5,250000.0,0.25035051827979565,1,1,400000.0,150000.0,37.5,600000.0,-33.33333333333333,1,150000.0,150000.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,33.9087571343457,20.35,Low,12.9,None,No material anomaly signal detected.
3773,Rajasthan,Kekri(DISTRICT COLLECTOR Kekri_IDA),Bhagirath Chaudhary,BHAGIRATH CHAUDHARY,AJMER,WS/MP719/2024-2025/142649-Construction of community centers and community halls,WS/MP719/2024,Normal/Others,Construction of Open Community hall at tejaji's place in Barol village.,2024-09-22,999818.0,2024-12-06,7285,WS/MP719/2024-2025/149562-Construction of community centers and community halls,2025-01-09,500000.0,Work Completed,9846,WS/MP719/2024-2025/149562-Construction of community centers and community halls,2026-01-20,499540.0,Completed,216825.0,2026-08-27,SHIV CONSTRUCTICN KATSOORA,SHIV CONSTRUCTICN KATSOORA,24.0,Payment In-Progress,147000000.0,Rajasthan,AJMER,,,,500000.0,75.0,629.0,485.0,43.364999999999995,-283175.0,-56.635000000000005,283175.0,0.3401360544217687,1,2,5600000.0,4848067.0,86.572625,600000.0,-16.666666666666664,1,216825.0,216825.0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,1,0,47.42943429503521,28.46,Low,23.1,None,No material anomaly signal detected.
,Rajasthan,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary,BHAGIRATH CHAUDHARY,AJMER,,WS/MP719/2025,Normal/Others,"Construction of community Halls at ward no. 55, ajmer south assembly constituency.",2024-11-08,,,8418,WS/MP719/2025-2026/151460-Construction of community centers and community halls,2025-08-22,5100000.0,Vendor Identification,17292,WS/MP719/2025-2026/175298-Improvement of electricity distribution infrastructure,2026-03-18,1026725.0,Completed,4631242.0,2026-08-24,omparkash,OMPARKASH,91.0,Payment In-Progress,147000000.0,Rajasthan,AJMER,,,,5100000.0,,,495.0,90.80866666666667,-468758.0,-9.191333333333333,468758.0,3.4693877551020407,1,2,5600000.0,4848067.0,86.572625,600000.0,750.0,1,4631242.0,4631242.0,1,1,100.0,0,0,0,0,0,1,0,0,0,0,1,0,84.9415557424878,50.96,Medium,51.2,ML Anomaly,multivariate pattern is unusual versus uploaded batch
3506,Rajasthan,UDAIPUR(DISTRICT COLLECTOR UDAIPUR_IDA),Chandra Prakash Joshi,CHANDRA PRAKASH JOSHI,CHITTORGARH,WS/MP720/2024-2025/142128-Providing garbage collection and disposal systems,WS/MP720/2024,Normal/Others,GARAM PANCHAYAT ME KACHARA SAGRNHAN HETU VAHAN/MINI TAKTAR,2024-09-21,400000.0,2024-12-16,3454,WS/MP720/2024-2025/142128-Providing garbage collection and disposal systems,2024-12-16,400000.0,Physical Inspection,1929,WS/MP720/2024-2025/142128-Providing garbage collection and disposal systems,2025-12-22,399900.0,Completed,,,,,,,147000000.0,Rajasthan,CHITTORGARH,,,,400000.0,86.0,,457.0,,,,,0.27210884353741494,1,1,400000.0,0.0,0.0,600000.0,-33.33333333333333,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2.4495743214366383,1.47,Low,0.0,None,No material anomaly signal detected.
3525,Rajasthan,KOTA(DISTRICT COLLECTOR KOTA_IDA),Om Birla,OM BIRLA,KOTA,WS/MP727/2024-2025/142176-Construction of rooms and halls in school and colleges,WS/MP727/2024,Normal/Others,"Sangod Mai Vidya Bharti Shiksha Santhan Dwara Sanchalit Maharaj Shri Kashipuri Adarsh Vidya Mandir Madhyamik Vidhyalay Me Kaksha-Kaksho Ka Nirman Karya. Place- Gram, Gram Panchayat Sangod, Block- Sangod, Recommended Amount- 10.00 Lakh Rs., Implementing Agency- Pwd Div. Sangod",2024-09-21,998893.0,2024-12-07,5395,WS/MP727/2024-2025/146157-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,2025-03-11,500000.0,Sanction,3785,"WS/MP727/2024-2025/149708-Construction of roads, link roads, pathways or any other road with or without drainage system",2026-04-27,454143.0,Completed,,,,,,,163906956.6,Rajasthan,KOTA,,,,500000.0,77.0,,583.0,,,,,0.3050511158109076,1,1,500000.0,0.0,0.0,600000.0,-16.666666666666664,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4.336399777050919,2.6,Low,0.0,None,No material anomaly signal detected.
2547,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),Andimuthu Raja,ANDIMUTHU RAJA,NILGIRIS(SC),WS/MP740/2025-2026/140344-Construction of buildings for crèches and anganwadies,WS/MP740/2025,Normal/Others,Construction of Anganvadi Building at Tirumurugan poondi Town (Ward No 23),2024-09-11,1200000.0,2025-11-27,2509,WS/MP740/2025-2026/140338-Construction of bus-sheds or bus-stops,2026-01-27,499977.0,Physical Inspection,21567,WS/MP740/2025-2026/203995-Construction of community centers and community halls,2026-03-03,1500000.0,Completed,,,,,,,147000000.0,Tamil Nadu,NILGIRIS(SC),1.0,2500000.0,National Calamity,499977.0,442.0,,538.0,,,,,0.3401204081632653,1,2,1899920.0,3482790.0,183.31245526127415,600000.0,-16.6705,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,16.609946623351643,9.97,Low,0.0,None,No material anomaly signal detected.
2544,Tamil Nadu,ERODE(DISTRICT_COLLECTORE_ERODE_IDA),Andimuthu Raja,ANDIMUTHU RAJA,NILGIRIS(SC),WS/MP740/2026-2027/140341-Construction of community centers and community halls,WS/MP740/2026,Normal/Others,Construction of Anganvadi Building at Weekly Market area Ward No 15 at Punjai Puliampatti Town,2024-09-11,1400000.0,2026-05-15,2510,WS/MP740/2026-2027/140339-Construction of water tanks,2026-07-15,1399943.0,Physical Inspection,,,,,,3482790.0,2026-07-27,SANDHIYA and CO,SANDHIYA AND CO,3.0,Payment Success,147000000.0,Tamil Nadu,NILGIRIS(SC),1.0,2500000.0,National Calamity,1399943.0,611.0,73.0,,248.7808432200454,2082847.0,148.7808432200454,-2082847.0,0.9523421768707484,0,2,1899920.0,3482790.0,183.31245526127415,600000.0,133.32383333333334,1,3482790.0,3482790.0,1,1,100.0,0,1,0,0,0,1,0,0,0,0,2,8,54.78219456318061,36.07,Medium,32.6,None,expenditure exceeds effective sanctioned amount
3974,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Ganesan Selvam,GANESAN SELVAM,KANCHEEPURAM(SC),"WS/MP743/2024-2025/143117-Purchase of smart boards, visual display units and projectors",WS/MP743/2024,Normal/Others,Purchasing of smart class room equipment for Musaravakkam Govt.Hr.sec.School in Kanchipuram Panchayat Union. (Supply of smart class equipment 2 set),2024-09-24,400000.0,2024-10-20,3432,WS/MP743/2024-2025/142091-Construction of buildings for crèches and anganwadies,2025-03-27,1498588.0,Physical Inspection,14328,WS/MP743/2024-2025/142091-Construction of buildings for crèches and anganwadies,2026-03-13,1498588.0,Completed,,,,,,,186508749.11,Tamil Nadu,KANCHEEPURAM(SC),,,,1498588.0,26.0,,535.0,,,,,0.8034947460379758,1,2,2248588.0,0.0,0.0,600000.0,149.76466666666667,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7.896263066444625,4.74,Low,0.0,None,No material anomaly signal detected.
3845,Tamil Nadu,CHENGALPATTU(District Collector Chengalpattu_IDA),Ganesan Selvam,GANESAN SELVAM,KANCHEEPURAM(SC),WS/MP743/2025-2026/142809-Construction of water tanks,WS/MP743/2025,Normal/Others,"Construction of 30000 Ltr OHT Tank at Nemmeli Panchayat, Thirporur Panchayat Union.",2024-09-23,1499661.0,2025-05-15,3777,WS/MP743/2025-2026/142807-Installing community drinking water plants,2026-02-06,750000.0,Work Completed,21661,WS/MP743/2025-2026/142801-Construction of community centers and community halls,2026-08-24,1010704.0,Completed,,,,,,,186508749.11,Tamil Nadu,KANCHEEPURAM(SC),,,,750000.0,234.0,,700.0,,,,,0.4021259075399522,1,2,2248588.0,0.0,0.0,600000.0,25.0,0,0.0,0.0,0,0,,0,0,0,1,0,0,0,0,0,0,1,14,10.166057789654225,11.7,Low,2.1,Delayed Project,project duration is unusually long
3097,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),K Subbarayan,K SUBBARAYAN,TIRUPPUR,WS/MP745/2024-2025/141295-Lighting of public spaces,WS/MP745/2024,Normal/Others,"ward no 8, palanissamy nagar,nanthaa nagar naal road near at tiruppur corpration",2024-09-16,534121.0,2025-03-19,3051,WS/MP745/2024-2025/141245-Lighting of public spaces,2025-03-27,535059.0,Physical Inspection,4890,WS/MP745/2024-2025/141245-Lighting of public spaces,2025-03-27,535059.0,Completed,,,,,,,147000000.0,Tamil Nadu,TIRUPPUR,,,,535059.0,184.0,,192.0,,,,,0.3639857142857143,1,4,7630059.0,0.0,0.0,600000.0,-10.8235,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19.80463800021402,11.88,Low,2.4,None,No material anomaly signal detected.
4844,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),K Subbarayan,K SUBBARAYAN,TIRUPPUR,"WS/MP745/2025-2026/144828-Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP745/2025,Normal/Others,Construction of Roads CSI Colony H/O perumanallur Panchayat,2024-09-30,1499453.0,2025-08-01,4766,WS/MP745/2025-2026/144827-Construction of community centers and community halls,2026-02-20,5295000.0,Work Completed,21654,WS/MP745/2025-2026/189094-Construction of water tanks,2025-12-02,1200000.0,Completed,,,,,,,147000000.0,Tamil Nadu,TIRUPPUR,,,,5295000.0,305.0,,428.0,,,,,3.602040816326531,1,4,7630059.0,0.0,0.0,600000.0,782.5,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,42.256318539515085,25.35,Low,19.2,None,No material anomaly signal detected.
1550,Tamil Nadu,TIRUPPUR(DISTRICT COLLECTOR TIRUPPUR_IDA),K Subbarayan,K SUBBARAYAN,TIRUPPUR,WS/MP745/2026-2027/138567-Installing tube-wells and borewells,WS/MP745/2026,Normal/Others,"Supply of New Borewell at Ward no.11, K.P.S Street,Shastri Street, Tiruppur Corporation.",2024-09-03,1000000.0,2026-06-23,1539,WS/MP745/2026-2027/138567-Installing tube-wells and borewells,2026-06-23,1000000.0,Physical Inspection,,,,,,,,,,,,147000000.0,Tamil Nadu,TIRUPPUR,,,,1000000.0,658.0,,,,,,,0.6802721088435374,0,4,7630059.0,0.0,0.0,600000.0,66.66666666666666,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,27.254185350676746,16.35,Low,7.9,None,No material anomaly signal detected.
781,Tamil Nadu,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),Manickam Tagore B,MANICKAM TAGORE B,VIRUDHUNAGAR,WS/MP747/2024-2025/136681-Construction of community centers and community halls,WS/MP747/2024,Normal/Others,"Construction of Community Centre in ward no.20, Kannaki colony at Sivakasi Corporation",2024-09-13,2500000.0,2025-03-25,771,WS/MP747/2024-2025/136681-Construction of community centers and community halls,2025-03-25,2500000.0,Work partially Completed,9956,WS/MP747/2024-2025/136647-Construction of community centers and community halls,2025-12-15,2370415.0,Completed,,,,,,,147000000.0,Tamil Nadu,VIRUDHUNAGAR,,,,2500000.0,193.0,,458.0,,,,,1.7006802721088436,1,2,3249124.0,744259.0,22.906451092663747,600000.0,316.66666666666663,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,15.515188974900173,9.31,Low,0.0,None,No material anomaly signal detected.
3329,Tamil Nadu,VIRUDHUNAGAR(DISTRICT COLLECTOR VIRUDHUNAGAR_IDA),Manickam Tagore B,MANICKAM TAGORE B,VIRUDHUNAGAR,WS/MP747/2025-2026/141760-Lighting of public spaces,WS/MP747/2025,Normal/Others,Installation of Highmass Light (LED) in Anbinnagaram village at Kangarakkottai Panchayat,2024-09-25,800000.0,2025-04-01,3281,WS/MP747/2025-2026/141756-Construction of bus-sheds or bus-stops,2025-12-12,749124.0,Physical Inspection,9530,WS/MP747/2025-2026/140329-Construction of community centers and community halls,2026-01-23,2499149.0,Completed,744259.0,2026-08-24,VEEKAY INDUSTRIES,VEEKAY INDUSTRIES,1.0,Payment In-Progress,147000000.0,Tamil Nadu,VIRUDHUNAGAR,,,,749124.0,188.0,510.0,485.0,99.35057480470523,-4865.0,-0.6494251952947709,4865.0,0.5096081632653061,1,2,3249124.0,744259.0,22.906451092663747,600000.0,24.854000000000003,1,744259.0,744259.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,20.43651946034659,12.26,Low,2.8,None,No material anomaly signal detected.
,Tamil Nadu,MADURAI(DISTRICT COLLECTOR MADURAI_IDA),S Venkatesan,S VENKATESAN,MADURAI,,WS/MP751/2024,Normal/Others,Additional Fund for Construction of New Bus Stand at Kottampatti (2024-2025),2024-10-10,,,5662,WS/MP751/2024-2025/146656-Construction of bus-sheds or bus-stops,2024-10-14,2500000.0,Physical Inspection,365,WS/MP751/2024-2025/146656-Construction of bus-sheds or bus-stops,2024-11-05,2500000.0,Completed,,,,,,,147000000.0,Tamil Nadu,MADURAI,,,,2500000.0,,,26.0,,,,,1.7006802721088436,1,1,2500000.0,0.0,0.0,600000.0,316.66666666666663,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,17.58381476232409,10.55,Low,0.7,None,No material anomaly signal detected.
,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Thalikkottai Rajuthevar Baalu,THALIKKOTTAI RAJUTHEVAR BAALU,SRIPERUMBUDUR,,WS/MP755/2024,Normal/Others,Construction of a Ration Shop.,2024-11-09,,,8458,WS/MP755/2024-2025/151522-Construction of community centers and community halls,2025-03-27,1399631.0,Physical Inspection,9795,WS/MP755/2024-2025/151522-Construction of community centers and community halls,2025-12-09,1399631.0,Completed,,,,,,,196905535.11,Tamil Nadu,SRIPERUMBUDUR,,,,1399631.0,,,395.0,,,,,0.7108134361068646,1,2,2949583.0,0.0,0.0,600000.0,133.27183333333332,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5.510380828917807,3.31,Low,0.0,None,No material anomaly signal detected.
,Tamil Nadu,Kancheepuram(DISTRICT COLLECTOR KANCHEEPURAM_IDA),Thalikkottai Rajuthevar Baalu,THALIKKOTTAI RAJUTHEVAR BAALU,SRIPERUMBUDUR,,WS/MP755/2025,Normal/Others,Construction of an Anganwadi Building.,2024-11-09,,,8455,WS/MP755/2025-2026/151519-Construction of buildings for crèches and anganwadies,2025-04-12,1549952.0,Physical Inspection,21369,WS/MP755/2025-2026/189474-Street lights,2025-11-26,399150.0,Completed,,,,,,,196905535.11,Tamil Nadu,SRIPERUMBUDUR,,,,1549952.0,,,382.0,,,,,0.7871551193998327,1,2,2949583.0,0.0,0.0,600000.0,158.32533333333333,0,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6.8136505970918195,4.09,Low,0.0,None,No material anomaly signal detected.
