work_id,state,ida,mp_name,constituency,work_category,work_description,recommended_amount,effective_sanction_amount,expenditure_amount,amount_disbursed,allocated_amount,work_status,completion_status,effectively_completed,recommended_date,sanction_date,expenditure_date,completion_date,recommendation_to_sanction_days,sanction_to_expenditure_days,project_duration_days,utilization_pct,cost_overrun_amount,cost_deviation_pct,remaining_sanction_amount,vendor_name,vendor_project_count,vendor_total_payment,vendor_average_payment,vendor_mp_count,vendor_state_count,vendor_payment_share_pct,expenditure_transaction_count,calamity_count,calamity_consent_amount,anomaly_count,anomaly_type,ml_anomaly_score,rule_score,risk_score,risk_category,risk_signal_strength,explanation
WS/MP18144/2024,Odisha,KALAHANDI(DISTRICT COLLECTOR KALAHANDI_IDA),MALVIKA DEVI,KALAHANDI,Normal/Others,Construction of drain with CD work at Mahadev bag new house road.,500000.0,200000.0,,500000.0,147000000.0,Physical Inspection,Completed,1,2024-09-20,2024-11-19,,2026-01-29,60.0,,496.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.952943398896135,0,2.37,Low,0.0,No material anomaly signal detected.
WS/MP494/2024,Uttar Pradesh,AGRA(DISTRICT MAGISTRAE AGRA_IDA),Prof SP Singh Baghel,AGRA(SC),Normal/Others,sumbarseble pump with water tank in saket vidhyapeeth shahganj agra,264075.0,264075.0,,263761.0,147000000.0,Physical Inspection,Completed,1,2024-10-16,2025-01-05,,2026-01-21,81.0,,462.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.704307042939644,0,2.22,Low,0.0,No material anomaly signal detected.
WS/MP18152/2024,Punjab,FARIDKOT(DEPUTY COMMISSIONER FARIDKOT_IDA),SARABJEET SINGH KHALSA,FARIDKOT(SC),Normal/Others,Construction of New Badminton court in indoor Hall Nehru Stadium Faridkot,438044.0,300000.0,,100000.0,150850348.15,Sanction,Completed,1,2024-09-20,2024-11-25,,2026-02-11,66.0,,509.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.707318559635369,0,2.22,Low,0.0,No material anomaly signal detected.
WS/MP18391/2024,Nagaland,MON(Deputy Commissioner Mon_IDA),S SUPONGMEREN JAMIR,NAGALAND,Normal/Others,Construction of road toward Tengjangpang fishery pond,1087620.0,300000.0,,100000.0,147000000.0,Physical Inspection,Completed,1,2024-09-11,2024-11-27,,2026-01-12,77.0,,488.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.5324242116873856,0,2.12,Low,0.0,No material anomaly signal detected.
WS/MP459/2025,Tamil Nadu,CHENNAI(COMMISSIONER MUNCIPAL CORPORATION CHENNAI_IDA),T Sumathy (A) Thamizhachi Thangapandian,CHENNAI SOUTH,Normal/Others,Purchase Books for Government Schools Library,,1600000.0,,10478968.0,147000000.0,Work partially Completed,Completed,1,2024-10-23,,,2026-02-17,,,482.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.540618150357263,0,2.12,Low,0.0,No material anomaly signal detected.
WS/MP18205/2025,Uttar Pradesh,GHAZIPUR(DISTRICT MAGISTRAE GHAZIPUR_IDA),SANATAN PANDEY,BALLIA,Normal/Others,"Installation of Open gym work At Primary School, Pakdi Revised Letter Attached",,690000.0,,525767.0,180420041.4,Work partially Completed,Completed,1,2024-10-21,,,2026-05-12,,,568.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.5413321627312726,0,2.12,Low,0.0,No material anomaly signal detected.
WS/MP643/2026,Madhya Pradesh,DEWAS(DISTRICT COLLECTOR DEWAS_IDA),Gyaneshwar Patil,KHANDWA,Normal/Others,ward number 11 tin shed nirman near karweshwar go seva,,500000.0,,,155690684.77,Sanction,,0,2024-10-09,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.520212409682872,0,2.11,Low,0.0,No material anomaly signal detected.
WS/MP18394/2026,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Sankari old bus stop Salem dist (12 mts Ladder - 200 Watts - 6 nos),,350000.0,,,162539930.11,Physical Inspection,,0,2024-11-07,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.5020090325848963,0,2.1,Low,0.0,No material anomaly signal detected.
WS/MP18106/2024,Madhya Pradesh,SHEOPUR(District Collector Sheopur_IDA),SHIVMANGAL SINGH TOMAR,MORENA,Normal/Others,"gram panchayat khitarpal, janpad panchayat vijaypur, main road se shri kali mata mandir tak",800000.0,800000.0,,166026.0,147000000.0,Vendor Identification,Completed,1,2024-10-15,2024-12-17,,2025-10-10,63.0,,360.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.4433273817940626,0,2.07,Low,0.0,No material anomaly signal detected.
WS/MP18004/2024,Andhra Pradesh,Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Gumma Thanuja Rani,ARAKU(ST),Normal/Others,purchase of street lights,,1394400.0,,2394074.0,149458905.11,Vendor Identification,Completed,1,2024-11-12,,,2025-11-24,,,377.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.302257958725997,0,1.98,Low,0.0,No material anomaly signal detected.
WS/MP18102/2024,Madhya Pradesh,DHAR(DISTRICT COLLECTOR DHAR_IDA),SAVITRI THAKUR,DHAR(ST),Normal/Others,GI cotted water tank 5500 liter 900*20 tyres,,166026.0,,600000.0,147000000.0,Physical Inspection,Completed,1,2024-11-12,,,2026-03-09,,,482.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.2596823261246404,0,1.96,Low,0.0,No material anomaly signal detected.
WS/MP828/2024,West Bengal,NADIA(DISTRICT MAGISTRATE NADIA_IDA),Jagannath Sarkar,RANAGHAT(SC),Normal/Others,"Construction of Bathinghat(Boro Ghat) At Gayes, Booth -89/4 under Mamjoan GP, Hanskhali Block Dev",,792406.0,,268552.0,147000000.0,Physical Inspection,Completed,1,2024-10-28,,,2026-08-05,,,646.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.1093349099220116,0,1.87,Low,0.0,No material anomaly signal detected.
WS/MP508/2024,Tamil Nadu,Tirupathur(District Collector Tirupathur_IDA),CN Annadurai,TIRUVANNAMALAI,Normal/Others,Providing LED Street Light arrangements in Thoranampathi at Kandali Block km 0/301 - 0/600,1000000.0,1000000.0,,435000.0,148579509.11,Work Completed,Completed,1,2024-08-28,2025-03-12,,2026-03-30,196.0,,579.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,3.105371404387985,0,1.86,Low,0.0,No material anomaly signal detected.
WS/MP18176/2024,Tamil Nadu,DINDIGUL(DISTRICT COLLECTOR DINDIGUL_IDA),SACHITHANANTHAM R,DINDIGUL,Normal/Others,Construction of public libraries BUILDING @ Kolumakondan Near periyar ninaivu kattitam arukil nulaga kattitam,1483160.0,1000000.0,,1483160.0,147000000.0,Physical Inspection,Completed,1,2024-09-24,2025-01-30,,2026-03-10,128.0,,532.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.9749056280496733,0,1.78,Low,0.0,No material anomaly signal detected.
WS/MP575/2024,Gujarat,NAVSARI(DISTRICT COLLECTOR NAVSARI_IDA),C R Patil,NAVSARI,Normal/Others,"for block Paving in Patel Faliya, Talav Faliya At Rahej Village",500000.0,500000.0,,249300.0,158532494.36,Physical Inspection,Completed,1,2024-09-03,2024-10-17,,2025-10-14,44.0,,406.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.8474891424693602,0,1.71,Low,0.0,No material anomaly signal detected.
WS/MP681/2024,Maharashtra,JALNA(DISTRICT COLLECTOR JALNA_IDA),Sanjay Haribhau Jadhav,PARBHANI,Normal/Others,"construction of cc road wakadi, tal.Mantha.",500000.0,999154.0,,997697.0,147000000.0,Sanction,Completed,1,2024-10-03,2025-01-07,,2025-08-18,96.0,,319.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.833855829620055,0,1.7,Low,0.0,No material anomaly signal detected.
WS/MP859/2024,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Kalyan Banerjee,SREERAMPUR,Normal/Others,"CONSTRUCTION OF SAMSAN CHULLI WITH BOUNDARY WALL AT BARGACHIA MANSHINGHA BORO MANSHA TALA SAMSAN IN BARGACHIA - II GRAM PANCHAYAT UNDER JGATBALLAVPUR PANCHAYAT SAMITI, DIST- HOWRAH",,640355.0,,324438.0,147000000.0,Physical Inspection,Completed,1,2024-10-25,,,2026-08-06,,,650.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.8373250761704725,0,1.7,Low,0.0,No material anomaly signal detected.
WS/MP18252/2024,West Bengal,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),ADHIKARI SOUMENDU,KANTHI,Normal/Others,Installation of (05) nos. Solar high mast street light at different place of Patashpur -I Block,,1349724.0,,1349724.0,147000000.0,Physical Inspection,Completed,1,2024-11-06,,,2026-01-27,,,447.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.7992416725607825,0,1.68,Low,0.0,No material anomaly signal detected.
WS/MP574/2024,Gujarat,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),Bharatsinhji Shankarji Dabhi,PATAN,Normal/Others,narsang sumrabhai men rod thi bhatha para taraf d.p sudhi c.c. road nu kam,300000.0,300000.0,,300000.0,147000000.0,Physical Inspection,Completed,1,2024-09-23,2025-03-24,,2026-01-08,182.0,,472.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.7237810614257714,0,1.63,Low,0.0,No material anomaly signal detected.
WS/MP18277/2025,West Bengal,PASCHIM BARDHAMAN(DISTRICT MAGISTRATE PASCHIM BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,Normal/Others,Construction of stage with shed at Amrai Babu Para Durgamandir,,861205.0,,,179658399.98,Sanction,,0,2024-11-04,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.696641325943162,0,1.62,Low,0.0,No material anomaly signal detected.
WS/MP319/2025,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Dr Mohammad Jawed,KISHANGANJ,Normal/Others,AMOUR PRAKHAND ANTARGART KARIA PANCHAYAT KE MATTU CHOWK ME (12 METER) HIGH MAST LIGHT,,635000.0,,635000.0,148669229.11,Physical Inspection,Completed,1,2024-10-08,,,2025-07-17,,,282.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.70755173064253,0,1.62,Low,0.0,No material anomaly signal detected.
WS/MP319/2024,Bihar,PURNIA(DISTRICT PLANNING OFFICER PURNIA_IDA),Dr Mohammad Jawed,KISHANGANJ,Normal/Others,BAISA PRAKHAND ANTARGART RAUTA PANCHAYAT KE KATHALBARI CHOWK ME (12 METER) HIGH MAST LIGHT,,635000.0,,635000.0,148669229.11,Physical Inspection,Completed,1,2024-10-08,,,2025-07-17,,,282.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.70755173064253,0,1.62,Low,0.0,No material anomaly signal detected.
WS/MP435/2024,Jharkhand,RANCHI(DEPUTY COMMISSIONER RANCHI_IDA),Sanjay Seth,RANCHI,Normal/Others,"Beautification of Netaji Subhash Chandra Bose's Statue, Near Hawan Kund Mandir at ward-18, Sradhanand road, Near Congres office, Ranchi.",,255800.0,,283200.0,147064357.11,Vendor Identification,Completed,1,2024-10-09,,,2026-04-03,,,541.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.6732866866740355,0,1.6,Low,0.0,No material anomaly signal detected.
WS/MP484/2024,West Bengal,KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA),Mala Roy,KOLKATA DAKSHIN,Normal/Others,"IMPROVEMENT OF PASSAGE BY LAYING PAVER BLOCK AND OTHER ANCILLARY CIVIL WORKS AT 9, BAKUL TALA LANE AND ITS SURROUNDING AREAS IN WARD 67.",,1449042.0,,1487723.0,147000000.0,Physical Inspection,Completed,1,2024-10-26,,,2026-02-20,,,482.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.669706188519647,0,1.6,Low,0.0,No material anomaly signal detected.
WS/MP18045/2025,Bihar,SIWAN(DISTRICT PLANNING OFFICER SIWAN_IDA),VIJAYLAKSHMI DEVI,SIWAN,Normal/Others,High Mask Light,,958500.0,,997050.0,147000000.0,Physical Inspection,Completed,1,2024-12-15,,,2025-10-03,,,292.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.6299750953996575,0,1.58,Low,0.0,No material anomaly signal detected.
WS/MP664/2026,Maharashtra,MUMBAI(DISTRICT COLLECTOR MUMBAI CITY_IDA),Arvind Ganpat Sawant,MUMBAI SOUTH,Normal/Others,dadarkar compound tulsiwadi tardeo malbarhill development of playground,,1500000.0,,,147000000.0,Vendor Identification,,0,2024-10-09,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.5790794944387025,0,1.55,Low,0.0,No material anomaly signal detected.
WS/MP18221/2024,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),Normal/Others,MS Pole with LED semi High Mast Light,211299.0,238871.64,,211299.0,147000000.0,Physical Inspection,Completed,1,2024-09-15,2025-01-24,,2026-01-22,131.0,,494.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.5089996090050986,0,1.51,Low,0.0,No material anomaly signal detected.
WS/MP18309/2024,Meghalaya,WEST GARO HILLS(DEPUTY COMMISSIONER WEST GARO HILLS_IDA),SALENG A SANGMA,TURA,Normal/Others,extension of class room for christian boys school at tura,1000000.0,1000000.0,,200000.0,147000000.0,Physical Inspection,Completed,1,2024-11-20,2025-01-10,,2026-04-23,51.0,,519.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.4761351885008853,0,1.49,Low,0.0,No material anomaly signal detected.
WS/MP18396/2024,Delhi,EAST(COMMISSIONER EAST),Harsh Malhotra,EAST DELHI,Normal/Others,"Construction of Artistic Gazebo SG Pocket, Central Park, Ward No. 217, Dilshad Colony, Shahdara (Shahdara North Zone)",,668063.0,,761500.0,147134131.0,Physical Inspection,Completed,1,2024-10-07,,,2025-09-01,,,329.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.4740073894883783,0,1.48,Low,0.0,No material anomaly signal detected.
WS/MP720/2024,Rajasthan,UDAIPUR(DISTRICT COLLECTOR UDAIPUR_IDA),Chandra Prakash Joshi,CHITTORGARH,Normal/Others,GARAM PANCHAYAT ME KACHARA SAGRNHAN HETU VAHAN/MINI TAKTAR,400000.0,400000.0,,399900.0,147000000.0,Physical Inspection,Completed,1,2024-09-21,2024-12-16,,2025-12-22,86.0,,457.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.4495743214366383,0,1.47,Low,0.0,No material anomaly signal detected.
WS/MP444/2024,Madhya Pradesh,BETUL(DISTRICT COLLECTOR BETUL_IDA),Durga Das Uikey,BETUL(ST),Normal/Others,L.No. 179 Dt. 07.10.24 Gram Panchayat Batlakala ke Batlakala me,,190546.0,,190546.0,151569502.91,Physical Inspection,Completed,1,2024-10-08,,,2026-01-29,,,478.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.273898186970419,0,1.36,Low,0.0,No material anomaly signal detected.
WS/MP661/2025,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,SHIRUR,Normal/Others,"Construction of community hall at Khairenagar Tq. Ambegaon, Dist. Pune",,999694.0,,1000000.0,147000000.0,Physical Inspection,Completed,1,2024-10-15,,,2025-11-24,,,405.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.1727120676692873,0,1.3,Low,0.0,No material anomaly signal detected.
WS/MP251/2025,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Prof Sougata Ray,DUM DUM,Normal/Others,"Reconstruction of concrete road from 60 1E to 21, Ram Chandra bagchi lane in ward no 5",,1000000.0,,1185473.0,147000000.0,Physical Inspection,Completed,1,2024-12-24,,,2025-11-21,,,332.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,2.0242803577999497,0,1.21,Low,0.0,No material anomaly signal detected.
WS/MP812/2026,Uttar Pradesh,Kushinagar(DISTRICT MAGISTRATE KUSHINAGAR PADRAUNA_IDA),Vijay Kumar Dubey,KUSHI NAGAR,Normal/Others,KHADDA ME MODEL SHOP KE BAGAL SE SHURU HOKAR BAZAR JANE WALI PICH SADAK TAK MITTI AUR KHADANJA NIRMAN KARRY,,349000.0,,,148900000.0,Sanction,,0,2024-10-15,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.9612874453441806,0,1.18,Low,0.0,No material anomaly signal detected.
WS/MP18229/2024,Uttar Pradesh,MEERUT(DISTRICT MAGISTRATE MEERUT_IDA),ARUN GOVIL,MEERUT,Normal/Others,maifeyar colony me mandir se gaurav sharma tak cc,967230.0,967230.0,,967230.0,147000000.0,Physical Inspection,Completed,1,2024-09-24,2024-11-19,,2025-12-17,56.0,,449.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.8423305409371311,0,1.11,Low,0.0,No material anomaly signal detected.
WS/MP661/2026,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Amol Ramsing Kolhe,SHIRUR,Normal/Others,"installation of High Mast Lighting at 4 different public places at nirgoodsar, Tq. Ambegaon, Dist. Pune",,1000000.0,,,147000000.0,Physical Inspection,,0,2024-10-15,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.7390786746821405,0,1.04,Low,0.0,No material anomaly signal detected.
WS/MP18167/2024,Rajasthan,JHUNJHUNU(DISTRICT COLLECTOR JHUNJHUNU_IDA),BRIJENDRA SINGH OLA,JHUNJHUNU,Normal/Others,Costruction of gravel road from damar road in Jeva ka Bas towards churu road via the house of gaurishankar. Working agency PWD,,1000000.0,,342850.0,147000000.0,Work partially Completed,Completed,1,2024-10-10,,,2026-05-08,,,575.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.6598219586543121,0,1.0,Low,0.0,No material anomaly signal detected.
WS/MP584/2024,Gujarat,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),Vinod Chavda,KACHCHH(SC),Normal/Others,Anjar talukana jaroo gaame Ahir vistar samaj karigar commen work shed,500000.0,500000.0,,400000.0,147000000.0,Physical Inspection,Completed,1,2024-08-21,2025-02-05,,2025-11-29,168.0,,465.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.6535249499301197,0,0.99,Low,0.0,No material anomaly signal detected.
WS/MP465/2024,Uttar Pradesh,UNNAO(DISTRICT MAGIISTRATE UNNAO_IDA),Swami Sachchidanandhari Sakshi ji Maharaj,UNNAO,Normal/Others,?????? ??? ?? ??????? ?????????? ??? ????????? ???? ?? ??? ??? ???? ? ?????????? ?????,848185.0,1066257.0,,334804.0,147000000.0,Physical Inspection,Completed,1,2024-08-28,2024-11-21,,2026-01-16,85.0,,506.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.6135925448392114,0,0.97,Low,0.0,No material anomaly signal detected.
WS/MP18058/2024,Gujarat,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),DR. HEMANG JOSHI,VADODARA,Normal/Others,sadhi gam ma Kendra sarkar dwara sanchalit Javahar Navoday Vidyalaya chatty Panch smartclassroom ni khareedi,,625000.0,,1166400.0,147000000.0,Physical Inspection,Completed,1,2024-10-02,,,2026-04-04,,,549.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.4262578822978336,0,0.86,Low,0.0,No material anomaly signal detected.
WS/MP685/2025,Maharashtra,PUNE(DISTRICT COLLECTOR PUNE_IDA),Shrirang Appa Barne,MAVAL,Normal/Others,Installing Open Jim At Bophkhel Near Armi Public School,996226.0,996226.0,,499000.0,147000000.0,Physical Inspection,Completed,1,2024-09-25,2025-04-07,,2026-02-27,194.0,,520.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.2467365839569446,0,0.75,Low,0.0,No material anomaly signal detected.
WS/MP18043/2024,Bihar,KAIMUR (BHABUA)(DISTRICT PLANNING OFFICER KAIMUR BHABUA_IDA),MANOJ KUMAR,SASARAM(SC),Normal/Others,Rajpur Pihra mukhya road se marchi dalit basti tak pcc nirman krya length 800 feet,889391.0,700000.0,,252862.0,147000000.0,Work partially Completed,Completed,1,2024-09-22,2025-01-07,,2026-01-14,107.0,,479.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.2217846115418893,0,0.73,Low,0.0,No material anomaly signal detected.
WS/MP18023/2024,Assam,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),BIJULI KALITA MEDHI,GUWAHATI,Normal/Others,Construction of Open Stage for Cultural activities at Nagarbera Anchalik Rash Samity . Pin -781127,800000.0,800000.0,,2500000.0,147000000.0,Work partially Completed,Completed,1,2024-09-28,2025-03-28,,2026-04-27,181.0,,576.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.1401986780798707,0,0.68,Low,0.0,No material anomaly signal detected.
WS/MP18038/2025,Bihar,KATIHAR(DISTRICT PLANNING OFFICER KATIHAR_IDA),TARIQ ANWAR,KATIHAR,Normal/Others,Purchase and installation of 16 meter high electric powered high mast LED (250W 8) lights.,,994740.0,,970000.0,147000000.0,Physical Inspection,Completed,1,2024-11-13,,,2025-11-19,,,371.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,1.119328772926251,0,0.67,Low,0.0,No material anomaly signal detected.
WS/MP18393/2024,Telangana,SIDDIPET(District Collector Siddipet_IDA),MADHAVANENI RAGHUNANDAN RAO,MEDAK,Normal/Others,Supply & fixing of LED Street lights from Chintala Bus stand to uppera pochamma to gram panchayath at Rudraram Village of Akbarpet Bhoompally Mandal,,500000.0,,899566.0,147000000.0,Work Completed,Completed,1,2024-11-11,,,2025-10-22,,,345.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.893896122847258,0,0.54,Low,0.0,No material anomaly signal detected.
WS/MP18121/2024,Maharashtra,JALGAON(DISTRICT COLLECTOR JALGAON_IDA),SMITA UDAY WAGH,JALGAON,Normal/Others,Concreting work at Dhorwada in Ward No. 5 of Chalisgaon city,,998933.0,,699511.0,148107373.11,Physical Inspection,Completed,1,2024-10-11,,,2025-12-04,,,419.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.6710844974327248,0,0.4,Low,0.0,No material anomaly signal detected.
"NA-PURCHASEOFHEARSEVAN(FOUR,THREEANDTWOWHEELERS)",Gujarat,RAJKOT(DISTRICT COLLECTOR RAJKOT_IDA),PARSHOTTAMBHAI RUPALA,RAJKOT,Normal/Others,Purchase of Hearse Van at Kanpar village,300000.0,300000.0,,,147000000.0,,,0,2024-09-19,,,,,,,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.5495462921248963,0,0.33,Low,0.0,No material anomaly signal detected.
WS/MP18177/2024,Tamil Nadu,ERODE(DISTRICT_COLLECTORE_ERODE_IDA),K E PRAKASH,ERODE,Normal/Others,Installation of High tower light (12 mtrs high) on four roads where Erode Karur State Highway and Kolanalli Veerasangili Village Road Junction Near Veterinary Hospital (Kachakkaran Forest) in Vellottamparappu Townpanchayat 2024 - 2025,,600000.0,,1400000.0,147000000.0,Physical Inspection,Completed,1,2024-10-25,,,2025-11-18,,,389.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.5047771259561837,0,0.3,Low,0.0,No material anomaly signal detected.
WS/MP18064/2024,Haryana,KAITHAL(DC CUM NODAL OFFICERS MPLADS),NAVEEN JINDAL,KURUKSHETRA,Normal/Others,Const of paver block rasta from Gugmadhi to h/o Daulat Ram,,500000.0,,214828.0,147000000.0,Work Completed,Completed,1,2024-11-05,,,2026-03-17,,,497.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.45303207993651107,0,0.27,Low,0.0,No material anomaly signal detected.
WS/MP18241/2024,Uttar Pradesh,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),RAKESH RATHOR,SITAPUR,Normal/Others,NAGARPALIKA SITAPUR WARD NO 20 MAI RAIFAL CLUB K PASS TARANTAL GET SE HABIB ASHRAF MASZID K PASS TAK 105 METER CC NIRMAN KARYA.,,1243818.0,,1643594.0,147000000.0,Physical Inspection,Completed,1,2024-10-03,,,2026-01-12,,,466.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.3245273301910533,0,0.19,Low,0.0,No material anomaly signal detected.
WS/MP18094/2025,Karnataka,UTTARA KANNADA(DEPUTY COMMISSIONER UTTARKANNADA KARWAR_IDA),VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,Normal/Others,"Improvements of Road and Construction of Steps to bhutarajeshwara Temple, Ganesh Nagara, Sirsi",,800000.0,,600000.0,147000000.0,Work Completed,Completed,1,2025-01-08,,,2026-02-25,,,413.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.2966947374543113,0,0.18,Low,0.0,No material anomaly signal detected.
WS/MP18377/2024,Uttar Pradesh,BAREILLY(DISTRICT MAGISTRAE BAREILLY_IDA),CHHATRA PAL SINGH GANGWAR,BAREILLY,Normal/Others,VIKAS KHAND BHOJIPURA KI GRAM PANCHAYAT ME 21 STREET LIGHT,,683234.0,,346944.0,147000000.0,Physical Inspection,Completed,1,2024-11-13,,,2026-03-10,,,482.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.24513443902140836,0,0.15,Low,0.0,No material anomaly signal detected.
WS/MP18356/2025,Karnataka,BELAGAVI(DEPUTY COMMISSIONER BELGAUM_IDA),PRIYANKA SATISH JARKIHOLI,CHIKKODI,Normal/Others,Construction of HI-TECH Bus Shelter at BASAVESHWAR CIRCLE towards Gokak Road ward -13 in Chikkodi,,800000.0,,1786924.0,147000000.0,Work Completed,Completed,1,2024-10-28,,,2026-01-12,,,441.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.1481681752115123,0,0.09,Low,0.0,No material anomaly signal detected.
WS/MP18241/2025,Uttar Pradesh,SITAPUR(DISTRICT MAGISTRATE SITAPUR_IDA),RAKESH RATHOR,SITAPUR,Normal/Others,tank nirman karya in Village Lalapurwa Gram Panchayat Alawalpur Development Block Parsendi.,,488000.0,,3997981.0,147000000.0,Work partially Completed,Completed,1,2024-10-05,,,2026-01-12,,,464.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.0,0,0.0,Low,0.0,No material anomaly signal detected.
WS/MP416/2025,Bihar,DARBHANGA(DISTRICT PLANNING OFFICER DARBANGA_IDA),Ashok Kumar Yadav,MADHUBANI,Normal/Others,Supply And installation Mini High Mast Lightning System AT Gandhi Chowk Chhatwan,,495000.0,,939773.0,147000000.0,Work Completed,Completed,1,2024-11-05,,,2025-12-04,,,394.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.0,0,0.0,Low,0.0,No material anomaly signal detected.
WS/MP18039/2024,Bihar,KHAGARIA(DISTRICT PLANNING OFFICER KHAGARIA_IDA),RAJESH VERMA,KHAGARIA,Normal/Others,Supply and installation work of highmask light,,964000.0,,1182642.0,147000000.0,Physical Inspection,Completed,1,2024-11-12,,,2026-01-12,,,426.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.0,0,0.0,Low,0.0,No material anomaly signal detected.
WS/MP18039/2025,Bihar,KHAGARIA(DISTRICT PLANNING OFFICER KHAGARIA_IDA),RAJESH VERMA,KHAGARIA,Normal/Others,sonmanki PWD path se rajendra sah ke ghar hote hue fulo sah ghar jane wali sadak me PCC nirman karya,,998059.0,,998059.0,147000000.0,Physical Inspection,Completed,1,2024-11-11,,,2026-01-16,,,431.0,,,,,,0,0.0,0.0,0,0,,,,,0,None,0.0,0,0.0,Low,0.0,No material anomaly signal detected.
